name: 22c4c36e-dae6-4e01-af6d-dd522cc32dec num_items: 123
token, class_id, token_value, token_tf, token_df
wall-clock_time, bigrams, 6.344600842567161e-05, 37.0, 10.0
developed_pytorch, bigrams, 6.859027962491382e-06, 4.0, 3.0
has_emerged, bigrams, 3.086562719545327e-05, 18.0, 14.0
evaluation_experimental, bigrams, 1.2003299161733594e-05, 7.0, 7.0
once_first, bigrams, 5.144271199242212e-06, 3.0, 3.0
parallelism_specifically, bigrams, 5.144271199242212e-06, 3.0, 3.0
overcome_limitations, bigrams, 6.859027962491382e-06, 4.0, 4.0
through_tensor, bigrams, 5.144271199242212e-06, 3.0, 3.0
user_code, bigrams, 6.859027962491382e-06, 4.0, 4.0
after_moe, bigrams, 2.0577084796968848e-05, 12.0, 3.0
synchronization_parameter, bigrams, 5.144271199242212e-06, 3.0, 3.0
investigates, text, 5.143186172062997e-06, 3.0, 3.0
gpt_large, bigrams, 3.258038486819714e-05, 19.0, 6.0
example_illustrated, bigrams, 5.144271199242212e-06, 3.0, 3.0
special_cases, bigrams, 1.2003299161733594e-05, 7.0, 5.0
corpora, text, 5.6575048802187666e-05, 33.0, 12.0
unit, text, 0.0001851547131082043, 108.0, 38.0
indicates_whether, bigrams, 6.859027962491382e-06, 4.0, 4.0
effectiveness_each, bigrams, 6.859027962491382e-06, 4.0, 3.0
however_even, bigrams, 1.0288542398484424e-05, 6.0, 5.0
bar, text, 3.0859118851367384e-05, 18.0, 10.0
llms_following, bigrams, 5.144271199242212e-06, 3.0, 3.0
mlps, text, 2.400153607595712e-05, 14.0, 8.0
without_causing, bigrams, 1.0288542398484424e-05, 6.0, 6.0
more_significant, bigrams, 2.4006598323467188e-05, 14.0, 13.0
offload_strategy, bigrams, 1.5432813597726636e-05, 9.0, 3.0
presents_opportunity, bigrams, 5.144271199242212e-06, 3.0, 3.0
context_training, bigrams, 2.7436111849965528e-05, 16.0, 8.0
across_distributed, bigrams, 8.573784725740552e-06, 5.0, 4.0
unlike_conventional, bigrams, 1.0288542398484424e-05, 6.0, 5.0
concepts, text, 4.800307215191424e-05, 28.0, 22.0
granularity_each, bigrams, 6.859027962491382e-06, 4.0, 4.0
most_effective, bigrams, 1.2003299161733594e-05, 7.0, 6.0
processes_distributed, bigrams, 5.144271199242212e-06, 3.0, 3.0
microsoft_research, bigrams, 2.2291840650723316e-05, 13.0, 8.0
data-parallel_ranks, bigrams, 6.859027962491382e-06, 4.0, 3.0
replicas_across, bigrams, 5.144271199242212e-06, 3.0, 3.0
globally_optimal, bigrams, 1.5432813597726636e-05, 9.0, 3.0
gpu_example, bigrams, 1.3718055924982764e-05, 8.0, 8.0
four_nodes, bigrams, 1.3718055924982764e-05, 8.0, 4.0
stages_stage, bigrams, 1.5432813597726636e-05, 9.0, 5.0
checkpoints_during, bigrams, 6.859027962491382e-06, 4.0, 4.0
obtain_all, bigrams, 6.859027962491382e-06, 4.0, 4.0
needs_obtain, bigrams, 5.144271199242212e-06, 3.0, 3.0
underscored, text, 5.143186172062997e-06, 3.0, 3.0
llama_touvron, bigrams, 5.144271199242212e-05, 30.0, 18.0
hetpipe, text, 3.0859118851367384e-05, 18.0, 7.0
first_has, bigrams, 5.144271199242212e-06, 3.0, 3.0
parallelism_integrated, bigrams, 5.144271199242212e-06, 3.0, 3.0
distributed_tensors, bigrams, 1.0288542398484424e-05, 6.0, 4.0
disables, text, 1.200076803797856e-05, 7.0, 5.0
current_stage, bigrams, 1.3718055924982764e-05, 8.0, 5.0
fast_enough, bigrams, 6.859027962491382e-06, 4.0, 4.0
parallel_partition, bigrams, 2.2291840650723316e-05, 13.0, 3.0
single_expert, bigrams, 1.5432813597726636e-05, 9.0, 4.0
minute, text, 2.0572744688251987e-05, 12.0, 7.0
pcie_links, bigrams, 6.859027962491382e-06, 4.0, 3.0
limiting_its, bigrams, 6.859027962491382e-06, 4.0, 4.0
gpus_hold, bigrams, 6.859027962491382e-06, 4.0, 4.0
directly_solving, bigrams, 5.144271199242212e-06, 3.0, 3.0
block_training, bigrams, 6.859027962491382e-06, 4.0, 3.0
messages, text, 2.400153607595712e-05, 14.0, 7.0
library, text, 0.00021258502965793014, 124.0, 47.0
primary_challenge, bigrams, 6.859027962491382e-06, 4.0, 4.0
architecture_integrates, bigrams, 6.859027962491382e-06, 4.0, 3.0
vanilla_parallelism, bigrams, 8.573784725740552e-06, 5.0, 4.0
outperformed, text, 1.0286372344125994e-05, 6.0, 4.0
out_memory, bigrams, 6.516076973639429e-05, 38.0, 13.0
type_operators, bigrams, 5.144271199242212e-06, 3.0, 3.0
state_parameters, bigrams, 5.144271199242212e-06, 3.0, 3.0
backbone_pipeline, bigrams, 1.0288542398484424e-05, 6.0, 3.0
leverage_observation, bigrams, 5.144271199242212e-06, 3.0, 3.0
intraoperator, text, 1.3715163731831126e-05, 8.0, 8.0
switching_between, bigrams, 2.0577084796968848e-05, 12.0, 5.0
some_parameters, bigrams, 5.144271199242212e-06, 3.0, 3.0
parameter_replication, bigrams, 5.144271199242212e-06, 3.0, 3.0
all-reduce_aggregate, bigrams, 8.573784725740552e-06, 5.0, 4.0
simulation_time, bigrams, 1.7147569451481104e-05, 10.0, 4.0
decision_made, bigrams, 5.144271199242212e-06, 3.0, 3.0
various_pipeline, bigrams, 2.2291840650723316e-05, 13.0, 11.0
weight_synchronization, bigrams, 1.0288542398484424e-05, 6.0, 3.0
achieves_maximum, bigrams, 1.5432813597726636e-05, 9.0, 7.0
llama_gpu, bigrams, 1.5432813597726636e-05, 9.0, 4.0
testbeds, text, 1.5429559425683692e-05, 9.0, 3.0
experienced, text, 6.857581865915563e-06, 4.0, 3.0
ssds, text, 0.00016801075253169984, 98.0, 5.0
offsets, text, 6.857581865915563e-06, 4.0, 4.0
parse, text, 5.143186172062997e-06, 3.0, 3.0
circular, text, 2.9144723157514818e-05, 17.0, 5.0
enterprise, text, 6.857581865915563e-06, 4.0, 4.0
twophase, text, 5.143186172062997e-06, 3.0, 3.0
unavoidable, text, 8.571977559768129e-06, 5.0, 4.0
layouts, text, 1.3715163731831126e-05, 8.0, 7.0
metadata, text, 6.686142296530306e-05, 39.0, 15.0
skipping, text, 1.200076803797856e-05, 7.0, 5.0
large-language, text, 6.857581865915563e-06, 4.0, 4.0
undesirable, text, 1.3715163731831126e-05, 8.0, 4.0
feb, text, 2.2287140382104553e-05, 13.0, 10.0
binhang_yuan, bigrams, 1.2003299161733594e-05, 7.0, 3.0
computation_example, bigrams, 6.859027962491382e-06, 4.0, 4.0
however_practice, bigrams, 1.2003299161733594e-05, 7.0, 7.0
inner, text, 0.0001645819575060159, 96.0, 19.0
core_intel, bigrams, 5.144271199242212e-06, 3.0, 3.0
yasmine_babaei, bigrams, 5.144271199242212e-06, 3.0, 3.0
louis_martin, bigrams, 5.144271199242212e-06, 3.0, 3.0
vinyals, text, 1.200076803797856e-05, 7.0, 5.0
observing, text, 1.3715163731831126e-05, 8.0, 7.0
xinyuan_langshi, bigrams, 5.144271199242212e-06, 3.0, 3.0
shi_jie, bigrams, 5.144271199242212e-06, 3.0, 3.0
ziji_shi, bigrams, 5.144271199242212e-06, 3.0, 3.0
xiao_ziji, bigrams, 5.144271199242212e-06, 3.0, 3.0
jiang_ang, bigrams, 5.144271199242212e-06, 3.0, 3.0
xie_chen, bigrams, 6.859027962491382e-06, 4.0, 4.0
over_both, bigrams, 5.144271199242212e-06, 3.0, 3.0
ang_wang, bigrams, 6.859027962491382e-06, 4.0, 3.0
requires_significantly, bigrams, 8.573784725740552e-06, 5.0, 4.0
junyang_lin, bigrams, 1.0288542398484424e-05, 6.0, 5.0
major_limitation, bigrams, 5.144271199242212e-06, 3.0, 3.0
delineated, text, 8.571977559768129e-06, 5.0, 4.0
theoretical_bandwidth, bigrams, 6.859027962491382e-06, 4.0, 3.0
techniques_achieve, bigrams, 5.144271199242212e-06, 3.0, 3.0
deg, text, 4.1145489376503974e-05, 24.0, 3.0
including_nvidia, bigrams, 5.144271199242212e-06, 3.0, 3.0
against_baseline, bigrams, 5.144271199242212e-06, 3.0, 3.0
case_parallelism, bigrams, 1.0288542398484424e-05, 6.0, 4.0
average_score, bigrams, 1.7147569451481104e-05, 10.0, 4.0
each_linear, bigrams, 6.859027962491382e-06, 4.0, 4.0
clusters_including, bigrams, 8.573784725740552e-06, 5.0, 4.0
performance_nlp, bigrams, 1.3718055924982764e-05, 8.0, 4.0
jennifer, text, 5.143186172062997e-06, 3.0, 3.0
requires_fewer, bigrams, 8.573784725740552e-06, 5.0, 5.0
fudan_university, bigrams, 1.8862327124224976e-05, 11.0, 4.0
paszke, text, 5.4860654927324504e-05, 32.0, 25.0
device_executes, bigrams, 1.0288542398484424e-05, 6.0, 4.0
degrees_parallelism, bigrams, 1.2003299161733594e-05, 7.0, 4.0
more_quickly, bigrams, 1.2003299161733594e-05, 7.0, 7.0
communication_protocols, bigrams, 8.573784725740552e-06, 5.0, 5.0
shows_corresponding, bigrams, 5.144271199242212e-06, 3.0, 3.0
largescale_training, bigrams, 1.0288542398484424e-05, 6.0, 6.0
planner_search, bigrams, 8.573784725740552e-06, 5.0, 3.0
tensor_dimensions, bigrams, 1.8862327124224976e-05, 11.0, 9.0
heterogeneous_hardware, bigrams, 4.62984389741905e-05, 27.0, 15.0
training_validation, bigrams, 1.5432813597726636e-05, 9.0, 8.0
dimension_reduction, bigrams, 6.859027962491382e-06, 4.0, 3.0
context_each, bigrams, 6.859027962491382e-06, 4.0, 3.0
parallelism_stages, bigrams, 5.144271199242212e-06, 3.0, 3.0
employs_parallelism, bigrams, 6.859027962491382e-06, 4.0, 4.0
time_training, bigrams, 4.972795431967825e-05, 29.0, 19.0
its_value, bigrams, 5.144271199242212e-06, 3.0, 3.0
resources_different, bigrams, 5.144271199242212e-06, 3.0, 3.0
other_computation, bigrams, 5.144271199242212e-06, 3.0, 3.0
here_denotes, bigrams, 6.859027962491382e-06, 4.0, 4.0
cluster_multiple, bigrams, 5.144271199242212e-06, 3.0, 3.0
stage_has, bigrams, 2.0577084796968848e-05, 12.0, 9.0
tokens_experts, bigrams, 8.573784725740552e-06, 5.0, 4.0
chimera_hoefler, bigrams, 8.573784725740552e-06, 5.0, 4.0
stages_micro-batches, bigrams, 6.859027962491382e-06, 4.0, 3.0
inter-operator_parallelism, bigrams, 2.0577084796968848e-05, 12.0, 5.0
parallelism_piper, bigrams, 5.144271199242212e-06, 3.0, 3.0
divided_several, bigrams, 5.144271199242212e-06, 3.0, 3.0
casting, text, 3.600230411393568e-05, 21.0, 6.0
process_large, bigrams, 8.573784725740552e-06, 5.0, 5.0
exploitation, text, 1.5429559425683692e-05, 9.0, 3.0
reduce_impact, bigrams, 6.859027962491382e-06, 4.0, 3.0
memory_before, bigrams, 5.144271199242212e-06, 3.0, 3.0
distributing_parameters, bigrams, 1.2003299161733594e-05, 7.0, 6.0
copies_parameters, bigrams, 5.144271199242212e-06, 3.0, 3.0
complex_dynamic, bigrams, 5.144271199242212e-06, 3.0, 3.0
number_heterogeneous, bigrams, 6.859027962491382e-06, 4.0, 3.0
strategies_number, bigrams, 5.144271199242212e-06, 3.0, 3.0
network_topologies, bigrams, 8.573784725740552e-06, 5.0, 4.0
due_differences, bigrams, 8.573784725740552e-06, 5.0, 5.0
large-scale_heterogeneous, bigrams, 1.5432813597726636e-05, 9.0, 5.0
finished, text, 4.97174660267774e-05, 29.0, 17.0
pytorch_nvidia, bigrams, 5.144271199242212e-06, 3.0, 3.0
various_fields, bigrams, 5.144271199242212e-06, 3.0, 3.0
meet_demand, bigrams, 5.144271199242212e-06, 3.0, 3.0
short_period, bigrams, 6.859027962491382e-06, 4.0, 3.0
llama_heterogeneous, bigrams, 2.2291840650723316e-05, 13.0, 3.0
large-scale_cluster, bigrams, 2.2291840650723316e-05, 13.0, 4.0
requires_gpus, bigrams, 6.859027962491382e-06, 4.0, 4.0
example_training, bigrams, 2.572135599621106e-05, 15.0, 12.0
number_computing, bigrams, 5.144271199242212e-06, 3.0, 3.0
mathematically_equivalent, bigrams, 5.144271199242212e-06, 3.0, 3.0
muennighoff, text, 2.0572744688251987e-05, 12.0, 6.0
danyang, text, 6.857581865915563e-06, 4.0, 3.0
dongsheng, text, 5.143186172062997e-06, 3.0, 3.0
linbo, text, 5.143186172062997e-06, 3.0, 3.0
ziji, text, 5.143186172062997e-06, 3.0, 3.0
moe, text, 0.0011846472043544054, 691.0, 33.0
rui, text, 2.400153607595712e-05, 14.0, 6.0
number_represents, bigrams, 5.144271199242212e-06, 3.0, 3.0
tsvyashchenko, text, 5.143186172062997e-06, 3.0, 3.0
redistribution, text, 5.6575048802187666e-05, 33.0, 6.0
adler, text, 5.143186172062997e-06, 3.0, 3.0
dfs, text, 1.3715163731831126e-05, 8.0, 4.0
notably_during, bigrams, 5.144271199242212e-06, 3.0, 3.0
arranges, text, 6.857581865915563e-06, 4.0, 4.0
gpu-based, text, 1.3715163731831126e-05, 8.0, 4.0
signal, text, 5.8289446315029636e-05, 34.0, 17.0
research_grant, bigrams, 5.144271199242212e-06, 3.0, 3.0
efficient_training, bigrams, 0.0002092003560392186, 122.0, 64.0
mellon_university, bigrams, 1.0288542398484424e-05, 6.0, 5.0
allocated_each, bigrams, 1.2003299161733594e-05, 7.0, 6.0
like_gpu, bigrams, 5.144271199242212e-06, 3.0, 3.0
parallel_transformer, bigrams, 1.5432813597726636e-05, 9.0, 4.0
estimates_each, bigrams, 1.2003299161733594e-05, 7.0, 5.0
key_laboratory, bigrams, 1.2003299161733594e-05, 7.0, 7.0
denoted_number, bigrams, 5.144271199242212e-06, 3.0, 3.0
tokens_back, bigrams, 5.144271199242212e-06, 3.0, 3.0
amd_gpus, bigrams, 6.859027962491382e-06, 4.0, 3.0
hardware_implementation, bigrams, 5.144271199242212e-06, 3.0, 3.0
during_experiments, bigrams, 1.2003299161733594e-05, 7.0, 5.0
diverse_gpu, bigrams, 1.3718055924982764e-05, 8.0, 7.0
drift, text, 8.571977559768129e-06, 5.0, 3.0
time_maximum, bigrams, 1.0288542398484424e-05, 6.0, 6.0
created, text, 7.714779349043965e-05, 45.0, 26.0
time_note, bigrams, 5.144271199242212e-06, 3.0, 3.0
performance_llama, bigrams, 1.0288542398484424e-05, 6.0, 6.0
lines_finally, bigrams, 5.144271199242212e-06, 3.0, 3.0
democratizing, text, 2.5715931769809686e-05, 15.0, 14.0
reducing_overhead, bigrams, 6.859027962491382e-06, 4.0, 4.0
dense_matrix, bigrams, 1.0288542398484424e-05, 6.0, 4.0
other_workloads, bigrams, 5.144271199242212e-06, 3.0, 3.0
classication_deep, bigrams, 5.144271199242212e-06, 3.0, 3.0
recent_years, bigrams, 5.4872223699931055e-05, 32.0, 27.0
through_asynchronous, bigrams, 5.144271199242212e-06, 3.0, 3.0
raises_question, bigrams, 5.144271199242212e-06, 3.0, 3.0
support_asymmetric, bigrams, 1.3718055924982764e-05, 8.0, 3.0
portion_parameters, bigrams, 5.144271199242212e-06, 3.0, 3.0
small_number, bigrams, 4.62984389741905e-05, 27.0, 17.0
detailed_breakdown, bigrams, 8.573784725740552e-06, 5.0, 5.0
samsung, text, 2.7430327463662252e-05, 16.0, 4.0
pmlr, text, 9.086295904126018e-05, 53.0, 33.0
operation_parameters, bigrams, 8.573784725740552e-06, 5.0, 3.0
strategies_throughput, bigrams, 1.0288542398484424e-05, 6.0, 5.0
following_dependency, bigrams, 6.859027962491382e-06, 4.0, 3.0
gpu_failure, bigrams, 2.0577084796968848e-05, 12.0, 3.0
time_takes, bigrams, 1.3718055924982764e-05, 8.0, 8.0
notable, text, 0.00010629251482896507, 62.0, 36.0
time_maximizing, bigrams, 5.144271199242212e-06, 3.0, 3.0
scenarios_achieving, bigrams, 5.144271199242212e-06, 3.0, 3.0
deployed_large-scale, bigrams, 6.859027962491382e-06, 4.0, 3.0
becomes_crucial, bigrams, 5.144271199242212e-06, 3.0, 3.0
flop, text, 6.171823770273477e-05, 36.0, 7.0
all_settings, bigrams, 1.2003299161733594e-05, 7.0, 7.0
applications_leave, bigrams, 5.144271199242212e-06, 3.0, 3.0
matrix_multiplications, bigrams, 4.8013196646934375e-05, 28.0, 17.0
empirical, text, 0.0002554449310991913, 149.0, 56.0
cannot_effectively, bigrams, 6.859027962491382e-06, 4.0, 3.0
shown_sequence, bigrams, 6.859027962491382e-06, 4.0, 4.0
tens_even, bigrams, 5.144271199242212e-06, 3.0, 3.0
strategies_address, bigrams, 8.573784725740552e-06, 5.0, 4.0
haichen_shen, bigrams, 5.144271199242212e-06, 3.0, 3.0
processing_times, bigrams, 6.859027962491382e-06, 4.0, 3.0
could_cause, bigrams, 6.859027962491382e-06, 4.0, 4.0
shazeer_switch, bigrams, 8.573784725740552e-06, 5.0, 5.0
performance_various, bigrams, 2.4006598323467188e-05, 14.0, 12.0
submit_training, bigrams, 5.144271199242212e-06, 3.0, 3.0
threads, text, 6.857582047814503e-05, 40.0, 13.0
research_center, bigrams, 8.573784725740552e-06, 5.0, 5.0
represents_number, bigrams, 3.429513890296221e-05, 20.0, 17.0
recorded_after, bigrams, 5.144271199242212e-06, 3.0, 3.0
more_expensive, bigrams, 1.2003299161733594e-05, 7.0, 7.0
observe_similar, bigrams, 1.2003299161733594e-05, 7.0, 5.0
format, text, 0.00011143570009153336, 65.0, 33.0
operating_systems, bigrams, 0.00021434463269542903, 125.0, 37.0
homogeneous_environments, bigrams, 2.2291840650723316e-05, 13.0, 3.0
parallelism_confined, bigrams, 5.144271199242212e-06, 3.0, 3.0
gpus_release, bigrams, 5.144271199242212e-06, 3.0, 3.0
including_all, bigrams, 8.573784725740552e-06, 5.0, 4.0
efficiency_overall, bigrams, 5.144271199242212e-06, 3.0, 3.0
backbones, text, 8.057658851612359e-05, 47.0, 6.0
resulting_execution, bigrams, 5.144271199242212e-06, 3.0, 3.0
upgrades, text, 5.143186172062997e-06, 3.0, 3.0
way, text, 0.0006137535674497485, 358.0, 77.0
aggregate, text, 0.0001937266788445413, 113.0, 49.0
chen, text, 0.0009154871804639697, 534.0, 86.0
framework_automatically, bigrams, 1.2003299161733594e-05, 7.0, 6.0
restriction, text, 1.200076803797856e-05, 7.0, 6.0
vienna_austria, bigrams, 6.859027962491382e-06, 4.0, 4.0
gpu_since, bigrams, 5.144271199242212e-06, 3.0, 3.0
siam, text, 6.857581865915563e-06, 4.0, 3.0
given_gpu, bigrams, 1.3718055924982764e-05, 8.0, 7.0
initial_state, bigrams, 5.144271199242212e-06, 3.0, 3.0
sccl, text, 1.0286372344125994e-05, 6.0, 3.0
matrix_vector, bigrams, 5.144271199242212e-06, 3.0, 3.0
more_available, bigrams, 5.144271199242212e-06, 3.0, 3.0
some_techniques, bigrams, 5.144271199242212e-06, 3.0, 3.0
gpu_write, bigrams, 5.144271199242212e-06, 3.0, 3.0
parameter_forward, bigrams, 5.144271199242212e-06, 3.0, 3.0
efficient_fine-tuning, bigrams, 6.859027962491382e-06, 4.0, 3.0
torch_tensor, bigrams, 6.859027962491382e-06, 4.0, 3.0
dimensions_input, bigrams, 1.0288542398484424e-05, 6.0, 4.0
well_studied, bigrams, 5.144271199242212e-06, 3.0, 3.0
have_much, bigrams, 6.859027962491382e-06, 4.0, 3.0
scale_gpus, bigrams, 2.0577084796968848e-05, 12.0, 6.0
llms_large, bigrams, 8.573784725740552e-06, 5.0, 4.0
demonstrates, text, 0.00026230249204672873, 153.0, 65.0
first_dimension, bigrams, 1.0288542398484424e-05, 6.0, 5.0
though_still, bigrams, 6.859027962491382e-06, 4.0, 4.0
slight, text, 3.943109550164081e-05, 23.0, 18.0
grown, text, 3.0859118851367384e-05, 18.0, 18.0
harm_convergence, bigrams, 5.144271199242212e-06, 3.0, 3.0
memory_ssd, bigrams, 6.859027962491382e-06, 4.0, 3.0
entity, text, 6.857581865915563e-06, 4.0, 4.0
other_performance, bigrams, 6.859027962491382e-06, 4.0, 3.0
contrastive_loss, bigrams, 6.859027962491382e-06, 4.0, 3.0
during_checkpoint, bigrams, 1.2003299161733594e-05, 7.0, 4.0
techniques_llms, bigrams, 1.0288542398484424e-05, 6.0, 5.0
like_tensor, bigrams, 1.0288542398484424e-05, 6.0, 6.0
processing_different, bigrams, 5.144271199242212e-06, 3.0, 3.0
cpu_pcie, bigrams, 8.573784725740552e-06, 5.0, 3.0
fully_unleash, bigrams, 5.144271199242212e-06, 3.0, 3.0
reduce_unnecessary, bigrams, 1.0288542398484424e-05, 6.0, 4.0
first_during, bigrams, 5.144271199242212e-06, 3.0, 3.0
time_lower, bigrams, 1.3718055924982764e-05, 8.0, 5.0
inefcient, text, 6.857581865915563e-06, 4.0, 3.0
split_smaller, bigrams, 1.0288542398484424e-05, 6.0, 6.0
cluster_achieve, bigrams, 6.859027962491382e-06, 4.0, 3.0
alternates, text, 8.571977559768129e-06, 5.0, 5.0
execution_gpu, bigrams, 1.3718055924982764e-05, 8.0, 3.0
just-in-time_jit, bigrams, 6.859027962491382e-06, 4.0, 4.0
best_parallelism, bigrams, 1.2003299161733594e-05, 7.0, 5.0
gpus_lack, bigrams, 6.859027962491382e-06, 4.0, 3.0
details_experimental, bigrams, 6.859027962491382e-06, 4.0, 4.0
pipeline_computation, bigrams, 1.0288542398484424e-05, 6.0, 4.0
after_completion, bigrams, 8.573784725740552e-06, 5.0, 4.0
heterogeneity_between, bigrams, 5.144271199242212e-06, 3.0, 3.0
worker_has, bigrams, 1.3718055924982764e-05, 8.0, 6.0
optimize_partitioning, bigrams, 5.144271199242212e-06, 3.0, 3.0
zhou_adams, bigrams, 5.144271199242212e-06, 3.0, 3.0
serverless_platforms, bigrams, 1.3718055924982764e-05, 8.0, 3.0
balancing_algorithm, bigrams, 1.0288542398484424e-05, 6.0, 3.0
number_operations, bigrams, 5.144271199242212e-06, 3.0, 3.0
like_nvidia, bigrams, 8.573784725740552e-06, 5.0, 3.0
increases_more, bigrams, 5.144271199242212e-06, 3.0, 3.0
enumeration, text, 2.7430327463662252e-05, 16.0, 8.0
owner, text, 2.7430327463662252e-05, 16.0, 12.0
specific_hardware, bigrams, 1.3718055924982764e-05, 8.0, 7.0
levels_parallelism, bigrams, 6.859027962491382e-06, 4.0, 4.0
unique_challenges, bigrams, 5.144271199242212e-06, 3.0, 3.0
size_much, bigrams, 1.0288542398484424e-05, 6.0, 5.0
pointers, text, 6.857581865915563e-06, 4.0, 3.0
inserted_between, bigrams, 6.859027962491382e-06, 4.0, 4.0
reserved, text, 1.5429559425683692e-05, 9.0, 7.0
enable_communication, bigrams, 8.573784725740552e-06, 5.0, 4.0
on-device, text, 3.943109550164081e-05, 23.0, 4.0
points, text, 0.00023315778526011854, 136.0, 48.0
manipulates, text, 5.143186172062997e-06, 3.0, 3.0
encoded, text, 3.257351272623055e-05, 19.0, 8.0
func, text, 2.2287140382104553e-05, 13.0, 4.0
protection, text, 5.143186172062997e-06, 3.0, 3.0
cpu-side, text, 4.4574280764209107e-05, 26.0, 3.0
stalled, text, 1.3715163731831126e-05, 8.0, 5.0
size_see, bigrams, 1.0288542398484424e-05, 6.0, 4.0
ssd, text, 0.0001200076803797856, 70.0, 9.0
ipc, text, 2.7430327463662252e-05, 16.0, 3.0
restores, text, 1.3715163731831126e-05, 8.0, 6.0
each_module, bigrams, 2.572135599621106e-05, 15.0, 5.0
often_high, bigrams, 5.144271199242212e-06, 3.0, 3.0
ineffective, text, 1.200076803797856e-05, 7.0, 7.0
cost_obtained, bigrams, 5.144271199242212e-06, 3.0, 3.0
restoring, text, 2.0572744688251987e-05, 12.0, 3.0
cold, text, 2.2287140382104553e-05, 13.0, 3.0
underutilization_gpus, bigrams, 6.859027962491382e-06, 4.0, 4.0
execution_after, bigrams, 6.859027962491382e-06, 4.0, 4.0
layernorm, text, 5.3146257414482534e-05, 31.0, 14.0
zhuang_zhifeng, bigrams, 5.144271199242212e-06, 3.0, 3.0
devices_performance, bigrams, 5.144271199242212e-06, 3.0, 3.0
due_limitations, bigrams, 6.859027962491382e-06, 4.0, 4.0
computation_thus, bigrams, 5.144271199242212e-06, 3.0, 3.0
youy, text, 5.143186172062997e-06, 3.0, 3.0
llms_still, bigrams, 6.859027962491382e-06, 4.0, 4.0
implementation_attention, bigrams, 5.144271199242212e-06, 3.0, 3.0
complexity_relative, bigrams, 5.144271199242212e-06, 3.0, 3.0
optimize_communication, bigrams, 2.0577084796968848e-05, 12.0, 10.0
algorithm_sorts, bigrams, 5.144271199242212e-06, 3.0, 3.0
make_each, bigrams, 5.144271199242212e-06, 3.0, 3.0
